time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2023-01-17 16:00:00,1571.41,1578.94,1565.0,1574.09,20451.7908,32145640.395854,33094.0,10997.8999,17291439.059392
2023-01-17 17:00:00,1574.09,1581.0,1568.5,1579.1,23365.0751,36756804.414375,25034.0,12823.4727,20175361.0438
2023-01-17 18:00:00,1579.1,1599.14,1575.86,1595.66,26781.0312,42513819.478877,32974.0,15021.5479,23845737.18446
2023-01-17 19:00:00,1595.67,1596.55,1585.85,1588.85,17380.3368,27632853.318696,23897.0,7773.7321,12358637.563498
2023-01-17 20:00:00,1588.86,1592.64,1578.25,1586.76,15603.2029,24754287.757697,21653.0,7458.4968,11834934.127654
2023-01-17 21:00:00,1586.76,1587.88,1576.03,1580.85,11760.7286,18592965.04215,25295.0,6202.4714,9805129.036503
2023-01-17 22:00:00,1580.86,1581.83,1571.9,1574.17,8016.1777,12640936.447046,16991.0,3057.3476,4821070.271069
2023-01-17 23:00:00,1574.16,1578.53,1563.69,1565.57,18075.9806,28393641.776169,26315.0,8500.7819,13353542.509699
2023-01-18 00:00:00,1565.56,1574.58,1562.93,1570.59,13596.5937,21339053.409469,21543.0,6791.7357,10660055.96165
2023-01-18 01:00:00,1570.6,1581.44,1570.18,1581.09,13895.7342,21881544.308253,21733.0,7624.9292,12009467.688145
2023-01-18 02:00:00,1581.09,1587.72,1570.44,1583.95,25015.9896,39527916.912394,30645.0,13712.3558,21668456.852457
2023-01-18 03:00:00,1583.96,1592.01,1581.51,1582.01,20188.6731,32034514.219629,26093.0,10111.6598,16047838.465652
2023-01-18 04:00:00,1582.0,1585.85,1578.86,1585.38,10783.136,17064965.381174,16762.0,6085.5156,9629296.127036
2023-01-18 05:00:00,1585.38,1588.72,1583.5,1587.26,11934.1017,18932476.277571,16073.0,6749.4135,10707122.010925
2023-01-18 06:00:00,1587.26,1587.75,1580.3,1582.05,10383.3378,16443850.680459,15994.0,4769.5083,7553105.181249
2023-01-18 07:00:00,1582.05,1584.1,1579.63,1583.14,15091.6254,23875640.630829,16728.0,8388.7029,13272283.567637
2023-01-18 08:00:00,1583.14,1583.77,1571.57,1576.66,18081.0446,28518168.962594,23361.0,9118.9977,14381525.360542
2023-01-18 09:00:00,1576.66,1582.0,1570.67,1578.47,15224.8876,24008777.951052,21971.0,7831.762,12352911.931824
2023-01-18 10:00:00,1578.48,1579.62,1572.27,1573.6,9872.6906,15558427.972812,16914.0,4821.5457,7598770.750573
2023-01-18 11:00:00,1573.6,1578.41,1573.05,1575.9,6836.9247,10775680.367552,15252.0,3509.6929,5531135.817657
2023-01-18 12:00:00,1575.9,1583.58,1575.9,1580.09,9517.8259,15034430.057589,18413.0,5981.6,9448843.064166
2023-01-18 13:00:00,1580.09,1599.0,1575.6,1594.24,52421.9863,83215763.513212,54119.0,26874.8936,42665344.479154
2023-01-18 14:00:00,1594.23,1610.0,1586.92,1593.64,60405.3498,96468049.838048,65112.0,30122.4292,48116460.439508
2023-01-18 15:00:00,1593.64,1602.7,1533.02,1549.75,109499.3893,171240252.177777,101549.0,53098.9687,83057236.899437
2023-01-18 16:00:00,1549.63,1549.96,1501.39,1538.24,143546.1123,218933089.749116,166980.0,73534.1197,112137626.868776
2023-01-18 17:00:00,1538.23,1566.88,1535.0,1541.58,84124.9329,130339165.277402,97028.0,41522.8308,64331797.232946
2023-01-18 18:00:00,1541.58,1555.0,1536.0,1542.03,30508.9995,47112805.314893,38076.0,14996.4365,23154886.584493
2023-01-18 19:00:00,1542.03,1549.1,1538.12,1541.96,13174.3106,20342586.945104,19155.0,6772.0677,10458197.747878
2023-01-18 20:00:00,1541.96,1544.78,1516.55,1521.38,30763.2242,47024641.159258,37215.0,15416.2908,23558915.084955
2023-01-18 21:00:00,1521.38,1532.46,1519.62,1528.46,13064.2538,19957533.406402,21415.0,6080.3448,9288091.113867
2023-01-18 22:00:00,1528.46,1531.67,1517.39,1531.38,12766.0369,19456094.506775,19748.0,5708.0632,8698003.02528
2023-01-18 23:00:00,1531.39,1533.28,1507.9,1511.43,21837.7252,33157738.710499,31708.0,9825.4824,14913538.108675
2023-01-19 00:00:00,1511.44,1523.25,1509.15,1516.26,18982.5522,28803814.463072,25941.0,9697.3417,14713562.323962
2023-01-19 01:00:00,1516.25,1523.8,1515.51,1518.14,9312.9368,14156952.593427,16969.0,5112.2249,7770776.354312
2023-01-19 02:00:00,1518.15,1526.38,1513.91,1525.07,9716.0774,14774753.214389,14526.0,4866.5082,7401357.999745
2023-01-19 03:00:00,1525.08,1528.0,1523.45,1524.82,6372.4671,9721790.364316,12961.0,2999.6593,4576457.870505
2023-01-19 04:00:00,1524.82,1532.5,1524.82,1528.37,7071.4803,10811868.671587,15290.0,3777.3075,5774227.244774
2023-01-19 05:00:00,1528.36,1532.06,1526.66,1528.14,3960.0412,6053828.782879,10866.0,1984.378,3033718.533111
2023-01-19 06:00:00,1528.14,1531.78,1525.12,1530.56,7205.3839,11015182.91264,13460.0,4159.7515,6359991.771993
2023-01-19 07:00:00,1530.57,1532.38,1527.39,1528.65,5736.5353,8775211.939068,13507.0,3014.8438,4611783.790927
2023-01-19 08:00:00,1528.65,1531.64,1526.09,1527.03,7159.766,10944504.640169,15395.0,3349.1161,5119630.468593
2023-01-19 09:00:00,1527.04,1528.59,1519.55,1527.58,10300.473,15711044.304033,16057.0,4784.7511,7297966.452433
2023-01-19 10:00:00,1527.58,1529.03,1522.2,1525.28,6087.2868,9286353.784116,13004.0,3105.1619,4737614.871388
2023-01-19 11:00:00,1525.27,1525.37,1516.17,1519.61,12086.7352,18365992.915594,17882.0,5821.3054,8844493.510621
2023-01-19 12:00:00,1519.6,1523.11,1513.33,1519.19,11231.2795,17057646.773983,17591.0,4956.0136,7526452.028881
2023-01-19 13:00:00,1519.19,1528.23,1513.38,1525.07,20335.4012,30947295.463496,26321.0,10148.8244,15446160.077024
2023-01-19 14:00:00,1525.07,1538.91,1519.54,1532.9,34537.6468,52844840.527565,37540.0,17723.7638,27118467.082528
2023-01-19 15:00:00,1532.89,1547.86,1531.28,1533.09,27850.2425,42841959.581355,32233.0,14646.3106,22530037.073951
2023-01-19 16:00:00,1533.09,1539.95,1530.78,1535.11,13534.8483,20777117.78061,21531.0,7188.5809,11035932.680253
2023-01-19 17:00:00,1535.1,1541.61,1522.65,1529.37,16934.571,25954187.074596,22916.0,8244.6358,12632723.596658
2023-01-19 18:00:00,1529.38,1543.33,1528.01,1539.08,11574.9136,17776860.092637,20477.0,6372.9117,9786809.194192
2023-01-19 19:00:00,1539.09,1554.52,1537.06,1551.95,20774.0788,32154390.342757,29579.0,11211.5434,17351442.031939
2023-01-19 20:00:00,1551.95,1564.43,1551.94,1557.44,19952.4484,31074890.686194,28840.0,10277.5447,16005810.005345
2023-01-19 21:00:00,1557.45,1560.12,1545.0,1545.01,12106.197,18788394.84744,27931.0,5898.5994,9155626.847069
2023-01-19 22:00:00,1545.0,1552.63,1544.27,1551.5,8937.7756,13852394.600786,13493.0,4781.6032,7410620.246762
2023-01-19 23:00:00,1551.51,1555.66,1546.55,1551.09,6918.3266,10729534.578221,12893.0,3737.6555,5797080.894339
2023-01-20 00:00:00,1551.09,1554.68,1546.0,1548.21,9966.8079,15446338.694292,23204.0,4762.8881,7381085.513808
2023-01-20 01:00:00,1548.22,1558.21,1545.51,1556.18,8390.0406,13030347.662227,14595.0,4419.4101,6864126.863967
2023-01-20 02:00:00,1556.18,1563.88,1553.61,1553.66,12407.6565,19328444.407344,18874.0,6019.8307,9377946.049121
2023-01-20 03:00:00,1553.66,1556.12,1551.29,1554.54,4589.1313,7132768.039577,14113.0,2233.4567,3471400.318482
2023-01-20 04:00:00,1554.55,1556.66,1545.98,1546.92,9126.3026,14162054.918707,14014.0,4140.6586,6425041.809859
2023-01-20 05:00:00,1546.91,1551.0,1542.74,1547.12,10561.4792,16340368.276103,17279.0,4550.3957,7039754.773064
2023-01-20 06:00:00,1547.11,1549.35,1543.35,1545.15,7548.0239,11669587.86411,20996.0,3871.6959,5985918.409187
2023-01-20 07:00:00,1545.15,1553.18,1542.02,1550.33,12720.2804,19698865.461877,16423.0,5890.7343,9122193.951188
2023-01-20 08:00:00,1550.32,1553.04,1545.26,1551.96,17744.6765,27509393.311208,22120.0,7897.9385,12244019.288013
2023-01-20 09:00:00,1551.95,1555.85,1548.44,1552.55,8166.8964,12676960.463555,15343.0,4041.8729,6274141.402076
2023-01-20 10:00:00,1552.55,1553.38,1548.44,1552.7,5157.1687,7997697.502654,12811.0,2864.1507,4441661.131702
2023-01-20 11:00:00,1552.71,1554.01,1548.88,1549.49,4945.3868,7670424.894137,12469.0,2344.5521,3636295.920294
2023-01-20 12:00:00,1549.48,1560.69,1549.02,1558.11,10813.4817,16818356.591689,20762.0,6310.2142,9814495.821582
2023-01-20 13:00:00,1558.11,1562.7,1552.58,1554.16,8562.9254,13337882.257065,18749.0,4303.9264,6705015.980652
2023-01-20 14:00:00,1554.17,1568.0,1551.44,1560.79,20702.2685,32288670.818107,34094.0,10572.5349,16488494.498971
2023-01-20 15:00:00,1560.78,1569.9,1559.36,1563.69,15353.3205,24021608.442228,27089.0,8853.6312,13850701.254059
2023-01-20 16:00:00,1563.69,1593.38,1561.61,1585.32,40180.9408,63440477.345023,59723.0,23265.9434,36730560.196778
2023-01-20 17:00:00,1585.32,1596.55,1585.32,1592.02,24675.6487,39238749.489862,33250.0,12199.3386,19398814.316125
2023-01-20 18:00:00,1592.03,1598.76,1583.66,1592.0,22812.8519,36304773.65441,32697.0,11160.7161,17762612.577877
2023-01-20 19:00:00,1592.0,1601.53,1589.0,1600.49,19790.5392,31583163.851624,28400.0,10837.9159,17300349.659978
2023-01-20 20:00:00,1600.49,1644.39,1600.48,1641.35,81252.2184,132176243.724197,114168.0,45952.8852,74698745.560895
2023-01-20 21:00:00,1641.34,1650.95,1635.38,1636.83,27894.363,45791232.028964,48636.0,13761.4712,22602371.819308
2023-01-20 22:00:00,1636.83,1669.9,1635.97,1651.94,37783.6154,62384713.542341,62086.0,19243.9399,31776377.404412
2023-01-20 23:00:00,1651.93,1662.48,1649.64,1658.52,19424.9731,32178794.629362,28738.0,10757.9201,17820696.810839
2023-01-21 00:00:00,1658.53,1676.61,1653.21,1654.71,41929.5557,69663840.504002,57988.0,21078.3576,35021901.342504
2023-01-21 01:00:00,1654.7,1658.17,1652.23,1652.26,15599.5417,25817900.993642,20617.0,6899.1062,11419994.601922
2023-01-21 02:00:00,1652.25,1657.0,1642.6,1648.46,16476.1281,27196831.734461,18912.0,7544.5737,12453618.813202
2023-01-21 03:00:00,1648.45,1650.34,1644.49,1648.8,9754.9628,16078702.502193,13065.0,4796.3444,7906321.042273
2023-01-21 04:00:00,1648.81,1654.92,1647.0,1650.45,9497.2232,15688601.000616,13858.0,4800.4015,7930482.666437
2023-01-21 05:00:00,1650.46,1650.46,1645.42,1646.02,7092.5395,11693470.147515,10102.0,2596.7264,4281215.674347
2023-01-21 06:00:00,1646.03,1654.33,1645.04,1652.96,10127.6052,16709583.984652,12766.0,6027.9432,9945006.456268
2023-01-21 07:00:00,1652.96,1654.0,1649.43,1651.19,8990.7216,14853607.728998,12375.0,4173.9477,6897032.916381
2023-01-21 08:00:00,1651.2,1654.01,1646.2,1647.28,13574.4552,22412582.626573,18230.0,6976.7559,11519670.858543
2023-01-21 09:00:00,1647.29,1665.48,1644.81,1662.28,28320.4814,46837675.560081,29951.0,16826.9716,27830246.321315
2023-01-21 10:00:00,1662.28,1679.26,1616.21,1641.25,101287.0817,166809611.863631,107695.0,48522.0417,79937126.850525
2023-01-21 11:00:00,1641.25,1650.0,1632.6,1647.04,19960.8549,32788920.921867,29299.0,10194.866,16749644.328304
2023-01-21 12:00:00,1647.04,1660.0,1645.31,1658.59,20043.09,33114322.545741,24421.0,10629.6529,17562181.58709
2023-01-21 13:00:00,1658.58,1658.59,1645.5,1650.54,15609.847,25782118.779561,23292.0,7067.6584,11671502.515419
2023-01-21 14:00:00,1650.54,1654.0,1646.72,1649.01,9528.6905,15725214.559317,16723.0,4809.587,7937340.051091
2023-01-21 15:00:00,1649.01,1667.29,1643.29,1647.26,35896.1938,59480678.798144,41992.0,18451.3061,30573108.818471
2023-01-21 16:00:00,1647.27,1661.39,1645.84,1657.77,18836.5695,31175787.653231,28803.0,10247.5279,16960911.583062
2023-01-21 17:00:00,1657.78,1661.49,1647.27,1655.34,18030.8741,29853764.084598,28415.0,8921.6218,14772289.739784
2023-01-21 18:00:00,1655.34,1661.96,1649.88,1661.21,9682.1406,16027457.236883,18197.0,4656.9919,7709925.732155
2023-01-21 19:00:00,1661.21,1668.88,1658.09,1663.19,13930.5958,23175681.690698,20965.0,8181.9264,13611832.963383
2023-01-21 20:00:00,1663.18,1667.97,1654.13,1654.19,12146.1132,20157390.510769,20237.0,4956.0955,8224384.100084
2023-01-21 21:00:00,1654.19,1664.57,1651.71,1663.27,10377.9623,17199910.709767,17130.0,6302.5628,10445492.747393
2023-01-21 22:00:00,1663.26,1663.67,1625.99,1628.96,12751.2182,20999166.853006,21128.0,5094.7111,8395940.789132
2023-01-21 23:00:00,1628.96,1643.9,1622.09,1626.66,34804.1549,56747272.356905,42534.0,12827.6169,20917827.85117
2023-01-22 00:00:00,1626.65,1636.49,1622.55,1632.35,13924.6321,22707605.695964,27651.0,7241.0208,11808723.168587
2023-01-22 01:00:00,1632.34,1633.13,1614.71,1623.89,23960.3893,38895979.297802,27106.0,13085.261,21236857.933318
2023-01-22 02:00:00,1623.88,1625.57,1604.0,1615.68,17542.4438,28336042.694484,25737.0,7727.6776,12481147.57809
2023-01-22 03:00:00,1615.68,1622.85,1615.67,1622.5,11131.9434,18025692.845947,14747.0,6238.7434,10100965.574933
2023-01-22 04:00:00,1622.51,1628.85,1620.77,1626.18,12456.2961,20240040.697788,15077.0,6697.9745,10882787.095205
2023-01-22 05:00:00,1626.18,1631.09,1625.76,1627.73,12794.9788,20826347.12689,13573.0,6622.0012,10778977.702284
2023-01-22 06:00:00,1627.72,1631.15,1626.5,1628.79,8155.9762,13286739.926004,15945.0,4259.1969,6937917.747631
2023-01-22 07:00:00,1628.79,1630.0,1626.87,1627.08,7846.5097,12777213.856135,9660.0,3837.1641,6248853.616186
2023-01-22 08:00:00,1627.07,1631.55,1620.83,1631.35,14179.8084,23063494.997993,15255.0,8288.4882,13482443.249276
2023-01-22 09:00:00,1631.35,1631.85,1622.62,1624.92,13714.8811,22318007.780021,12649.0,6661.7811,10837448.011387
2023-01-22 10:00:00,1624.92,1627.74,1620.0,1625.61,10884.6975,17685356.354699,13163.0,5840.7844,9490489.93356
2023-01-22 11:00:00,1625.61,1628.33,1618.47,1624.57,9986.6389,16215843.471078,15316.0,4765.1326,7737617.791029
2023-01-22 12:00:00,1624.57,1634.93,1620.18,1633.61,14592.638,23758929.284941,18850.0,8516.2334,13868572.000463
2023-01-22 13:00:00,1633.61,1638.84,1629.88,1632.01,12468.0718,20362788.846089,16731.0,6070.9513,9917433.743333
2023-01-22 14:00:00,1632.01,1645.61,1630.77,1642.51,21972.6883,36008445.555192,23522.0,11355.4724,18608091.217227
2023-01-22 15:00:00,1642.5,1650.51,1617.54,1635.51,48063.4913,78660083.130112,54928.0,23036.4065,37703147.888347
2023-01-22 16:00:00,1635.5,1640.81,1629.61,1636.71,13393.6964,21908571.829171,19625.0,6391.2514,10454808.133242
2023-01-22 17:00:00,1636.71,1663.89,1635.36,1656.63,32756.0292,54166124.892656,39389.0,17162.433,28374267.543859
2023-01-22 18:00:00,1656.64,1659.7,1646.02,1646.56,16107.6199,26619775.863127,20318.0,8415.3936,13908003.565668
2023-01-22 19:00:00,1646.55,1648.14,1632.41,1635.1,16117.3121,26443840.574926,21797.0,6654.5826,10916306.791892
2023-01-22 20:00:00,1635.11,1636.34,1607.06,1614.08,54704.3606,88608000.110944,58523.0,25207.6714,40820574.375112
2023-01-22 21:00:00,1614.08,1630.12,1607.35,1627.58,22608.232,36575995.529032,32803.0,11572.6068,18725089.885188
2023-01-22 22:00:00,1627.58,1629.72,1620.79,1628.71,9453.5406,15362651.814287,17115.0,4041.0769,6566770.637677
2023-01-22 23:00:00,1628.72,1632.93,1623.86,1627.44,12912.8154,21030246.442123,20529.0,6456.9128,10514665.076821
2023-01-23 00:00:00,1627.43,1639.09,1625.68,1635.74,17220.4639,28119883.844467,28015.0,8270.0823,13502980.590011
2023-01-23 01:00:00,1635.73,1642.19,1635.51,1635.64,13275.9605,21753859.522631,21086.0,6735.5773,11037018.193694
2023-01-23 02:00:00,1635.65,1640.89,1635.64,1640.89,6955.8145,11397413.536489,15526.0,3952.0263,6475094.244448
2023-01-23 03:00:00,1640.89,1642.58,1628.33,1630.41,11841.3461,19354266.66702,20177.0,5493.7567,8979305.096719
2023-01-23 04:00:00,1630.41,1636.06,1628.41,1635.99,7977.1846,13024569.748731,14044.0,4290.6537,7005691.211114
2023-01-23 05:00:00,1636.0,1636.73,1631.38,1632.2,6986.0743,11415982.891842,12896.0,2612.6118,4268535.442455
2023-01-23 06:00:00,1632.19,1637.75,1631.16,1637.18,7149.2173,11690777.498539,18193.0,4068.6142,6653160.886303
2023-01-23 07:00:00,1637.18,1638.0,1627.88,1633.3,12458.9074,20357380.536124,21139.0,6425.0757,10501134.32074
2023-01-23 08:00:00,1633.31,1639.26,1630.72,1631.41,9554.0036,15614642.497343,18477.0,4422.9607,7228834.308446
2023-01-23 09:00:00,1631.4,1635.0,1630.3,1634.75,7889.4319,12880580.956126,17095.0,4141.9172,6762647.06929
2023-01-23 10:00:00,1634.76,1640.0,1633.51,1637.08,13436.8784,21996638.488618,23204.0,7790.4872,12752672.135403
2023-01-23 11:00:00,1637.09,1638.07,1633.42,1636.67,10901.59,17835062.002197,17145.0,5142.5261,8413591.944092
2023-01-23 12:00:00,1636.66,1639.01,1630.0,1635.24,12737.5651,20824261.618189,18943.0,6521.4648,10661245.222692
2023-01-23 13:00:00,1635.25,1636.68,1613.48,1622.57,27050.5558,43967991.913302,36453.0,12663.7224,20585224.861383
2023-01-23 14:00:00,1622.57,1648.09,1585.29,1599.13,59869.0705,97020500.541548,73091.0,29020.9187,47080685.80632
2023-01-23 15:00:00,1598.92,1626.35,1594.61,1620.85,46998.0239,75865635.383446,61036.0,23752.4719,38337090.624291
2023-01-23 16:00:00,1620.84,1625.76,1612.38,1619.82,22345.2418,36178824.350672,26444.0,10281.7335,16648207.975038
2023-01-23 17:00:00,1619.83,1629.28,1615.29,1629.02,19807.9856,32091066.938581,26444.0,10629.6765,17222213.565351
2023-01-23 18:00:00,1629.03,1640.49,1626.06,1628.85,26815.544,43788662.508625,34634.0,13907.3933,22707013.936477
2023-01-23 19:00:00,1628.85,1630.57,1610.04,1619.88,27357.8436,44325453.643568,35086.0,12780.9097,20708479.331132
2023-01-23 20:00:00,1619.89,1635.26,1618.65,1634.8,13128.4739,21335099.589513,21144.0,6794.687,11043952.134512
2023-01-23 21:00:00,1634.8,1635.5,1629.53,1631.84,9298.6748,15180018.469122,15686.0,4916.0862,8025556.271427
2023-01-23 22:00:00,1631.84,1635.75,1622.13,1627.47,8959.6926,14619751.237097,13837.0,5168.2671,8435460.348958
2023-01-23 23:00:00,1627.47,1630.48,1624.72,1626.29,7251.5715,11803951.622852,13049.0,3242.8466,5278721.186657
2023-01-24 00:00:00,1626.28,1633.97,1622.8,1631.87,12071.3902,19660162.655657,21759.0,5840.344,9513012.150218
2023-01-24 01:00:00,1631.87,1638.62,1627.45,1637.89,13875.5117,22658230.073951,21276.0,7561.5414,12348472.28056
2023-01-24 02:00:00,1637.89,1641.46,1635.18,1635.18,12921.8575,21169001.750801,21296.0,6502.3131,10652792.540246
2023-01-24 03:00:00,1635.19,1639.42,1633.25,1639.01,9169.5331,15003811.722667,17719.0,5350.8235,8755366.464715
2023-01-24 04:00:00,1639.02,1640.78,1635.39,1636.47,9205.7706,15072958.785068,17350.0,5138.017,8412733.516383
2023-01-24 05:00:00,1636.46,1639.28,1634.38,1637.99,11143.0834,18240793.888239,15244.0,6105.3463,9994594.607176
2023-01-24 06:00:00,1638.0,1638.54,1635.15,1636.47,7300.1797,11949393.733335,13480.0,3111.4122,5093348.752042
2023-01-24 07:00:00,1636.47,1636.96,1633.25,1635.77,9369.3045,15322445.794168,14057.0,3744.3357,6123965.727075
2023-01-24 08:00:00,1635.77,1637.28,1634.47,1634.81,7071.8653,11567781.205282,18583.0,3203.2881,5239756.141678
2023-01-24 09:00:00,1634.81,1635.28,1614.39,1617.94,38521.3346,62534522.439591,40426.0,17157.2547,27845216.698244
2023-01-24 10:00:00,1617.93,1626.17,1617.14,1623.0,12039.9894,19528885.99387,17828.0,6409.5602,10394920.660668
2023-01-24 11:00:00,1623.01,1626.58,1622.02,1625.6,7891.9613,12816027.962227,15457.0,3614.5126,5869693.541802
2023-01-24 12:00:00,1625.59,1632.12,1622.22,1627.34,9920.6653,16144717.986958,16233.0,4971.0808,8090093.273217
2023-01-24 13:00:00,1627.34,1630.76,1612.83,1617.14,18600.2391,30172638.461977,25777.0,8136.1878,13199193.495659
2023-01-24 14:00:00,1617.14,1622.48,1604.0,1613.4,41583.7239,67136957.690611,46586.0,19318.2912,31190307.495442
2023-01-24 15:00:00,1613.4,1621.6,1606.88,1620.58,17561.4578,28381671.552525,26175.0,9755.042,15768253.735881
2023-01-24 16:00:00,1620.57,1621.87,1612.0,1614.34,16965.3504,27440314.624989,22577.0,7504.1167,12136843.781443
2023-01-24 17:00:00,1614.35,1617.6,1606.48,1616.17,16402.8135,26461444.928071,22459.0,8271.9705,13347098.388739
2023-01-24 18:00:00,1616.18,1624.3,1613.42,1619.87,13887.0868,22503742.769093,19934.0,7610.7213,12332446.246822
2023-01-24 19:00:00,1619.88,1624.31,1618.17,1622.41,7858.8496,12740664.118438,14292.0,4112.6,6667394.232292
2023-01-24 20:00:00,1622.42,1624.45,1608.0,1615.26,13670.2664,22082416.079035,22673.0,6257.5462,10109370.582491
2023-01-24 21:00:00,1615.27,1621.5,1588.8,1599.01,31013.9946,49725761.189062,44976.0,13365.9904,21434075.415723
2023-01-24 22:00:00,1599.0,1601.77,1535.0,1562.16,77703.6397,121857664.771004,115152.0,35043.0766,54949625.657246
2023-01-24 23:00:00,1562.17,1565.27,1544.69,1555.97,46525.4559,72311238.601829,52951.0,21443.8863,33326330.506362
2023-01-25 00:00:00,1555.97,1557.0,1541.53,1548.88,42208.8517,65416963.145052,49567.0,20460.9587,31709060.698111
2023-01-25 01:00:00,1548.89,1550.47,1518.0,1535.0,67088.1066,102800213.940075,65171.0,32969.2298,50516519.062708
2023-01-25 02:00:00,1534.99,1543.06,1534.21,1540.87,13866.2509,21346674.64521,21444.0,8061.2293,12409011.92826
2023-01-25 03:00:00,1540.87,1546.88,1540.28,1546.63,12655.7856,19541093.689841,16082.0,7778.4693,12010704.739733
2023-01-25 04:00:00,1546.63,1549.01,1545.83,1546.17,9355.4083,14475649.782674,14624.0,5263.4895,8144337.358485
